"year","district","mean","draw"
1988,36,0.464128720030809,1
1988,37,0.360468173950491,1
1988,38,0.78667618582646,1
1988,39,0.911806254907771,1
1988,40,0.864730546433552,1
1988,41,0.856428109409956,1
1988,42,0.634258586109853,1
1988,43,0.645675029240403,1
1988,44,0.794956114013397,1
1988,45,0.694973726570606,1
1988,46,0.733351620237033,1
1988,47,0.874182263819071,1
1988,48,0.80786422135667,1
1988,49,0.735567663692766,1
1988,50,0.915120734983967,1
1988,51,0.801138854728026,1
1988,52,0.736958634029043,1
1988,53,0.739805813073143,1
1988,54,0.48794947978523,1
1988,55,0.484211122774453,1
1988,56,0.395139800682986,1
1988,57,0.846720654208949,1
1988,58,0.822796647056289,1
1988,59,0.720158874921434,1
1988,60,0.641406370770364,1
1988,61,0.608109823776861,1
1988,62,0.577971093816522,1
1988,63,0.28911435029142,1
1988,64,0.757755808004763,1
1988,65,0.772834104714376,1
1988,66,0.428282506068548,1
1988,67,0.324854013901474,1
1988,68,0.547205023248406,1
1988,69,0.749124094843864,1
1988,70,0.898956629907948,1
1988,71,0.365447556688672,1
1988,72,0.497787183239346,1
1988,73,0.733794989823191,1
1988,74,0.590510168859551,1
1988,75,0.752513313803185,1
1988,76,0.332396859558774,1
1988,77,0.0285428691344957,1
1988,78,0.526866802250405,1
1988,79,0.427485247293853,1
1988,80,0.731151957208147,1
1988,81,0.038609983606471,1
1988,82,0.598727714312211,1
1988,83,0.437582511842037,1
1988,84,0.458235994763212,1
1988,85,0.718807429075241,1
1988,86,0.453732652523938,1
1988,87,0.488023649305786,1
1988,88,0.611671201486015,1
1988,89,0.728324243102253,1
1988,90,0.672286087309408,1
1988,91,0.440909120828713,1
1988,92,0.844231935097026,1
1988,93,0.187777315024976,1
1988,94,0.585533531636432,1
1988,95,0.440700029129865,1
1988,96,0.617142584334072,1
1988,97,0.46697378457323,1
1988,98,0.781542180644141,1
1988,99,0.579848225911458,1
1988,100,0.355821563981305,1
1988,101,0.783236026231732,1
1988,102,0.816246804728256,1
1988,103,0.823504278146558,1
1988,104,0.702163360932822,1
1988,105,0.537235046821562,1
1988,106,0.342426871595086,1
1988,107,0.215717802498682,1
1988,108,0.622277992839614,1
1988,109,0.699921902369808,1
1988,110,0.527853654329608,1
1988,111,0.834360826541396,1
1988,112,0.589913134213561,1
1989,1,0.829081132543793,1
1989,2,0.426903726153628,1
1989,3,0.772992388323642,1
1989,4,0.848955956630376,1
1989,5,0.772163487225771,1
1989,6,0.521318398565054,1
1989,7,0.230822528096069,1
1989,8,0.354050247491091,1
1989,9,0.19851843258481,1
1989,10,0.508168143375466,1
1989,11,0.779659394816165,1
1989,12,0.338611114929374,1
1989,13,0.608872693342467,1
1989,14,0.72922148732912,1
1989,15,0.299365505930923,1
1989,16,0.476498377080082,1
1989,17,0.292594069583962,1
1989,18,0.591200247158607,1
1989,19,0.451821359219374,1
1989,20,0.545951922150219,1
1989,21,0.511137171833386,1
1989,22,0.877143082718054,1
1989,23,0.660569845711335,1
1989,24,0.42090030409332,1
1989,25,0.623572026833681,1
1989,26,0.50830942768884,1
1989,27,0.61004856956147,1
1989,28,0.443707877358194,1
1989,29,0.796291448202902,1
1989,30,0.637013707005378,1
1989,31,0.534750022855236,1
1989,32,0.615743093930923,1
1989,33,0.748953582959395,1
1989,34,0.599449086764403,1
1989,35,0.742526870634821,1
1989,36,0.464128720030809,1
1989,37,0.360468173950491,1
1989,38,0.78667618582646,1
1989,39,0.911806254907771,1
1989,40,0.864730546433552,1
1989,41,0.856428109409956,1
1989,42,0.634258586109853,1
1989,43,0.645675029240403,1
1989,44,0.794956114013397,1
1989,45,0.694973726570606,1
1989,46,0.733351620237033,1
1989,47,0.874182263819071,1
1989,48,0.80786422135667,1
1989,49,0.735567663692766,1
1989,50,0.915120734983967,1
1989,51,0.801138854728026,1
1989,52,0.736958634029043,1
1989,53,0.739805813073143,1
1989,54,0.48794947978523,1
1989,55,0.484211122774453,1
1989,56,0.395139800682986,1
1989,57,0.846720654208949,1
1989,58,0.822796647056289,1
1989,59,0.720158874921434,1
1989,60,0.641406370770364,1
1989,61,0.608109823776861,1
1989,62,0.577971093816522,1
1989,63,0.28911435029142,1
1989,64,0.757755808004763,1
1989,65,0.772834104714376,1
1989,66,0.428282506068548,1
1989,67,0.324854013901474,1
1989,68,0.547205023248406,1
1989,69,0.749124094843864,1
1989,70,0.898956629907948,1
1989,71,0.365447556688672,1
1989,72,0.497787183239346,1
1989,73,0.733794989823191,1
1989,74,0.590510168859551,1
1989,75,0.752513313803185,1
1989,76,0.332396859558774,1
1989,77,0.0285428691344957,1
1989,78,0.526866802250405,1
1989,79,0.427485247293853,1
1989,80,0.731151957208147,1
1989,81,0.038609983606471,1
1989,82,0.598727714312211,1
1989,83,0.437582511842037,1
1989,84,0.458235994763212,1
1989,85,0.718807429075241,1
1989,86,0.453732652523938,1
1989,87,0.488023649305786,1
1989,88,0.611671201486015,1
1989,89,0.728324243102253,1
1989,90,0.672286087309408,1
1989,91,0.440909120828713,1
1989,92,0.844231935097026,1
1989,93,0.187777315024976,1
1989,94,0.585533531636432,1
1989,95,0.440700029129865,1
1989,96,0.617142584334072,1
1989,97,0.46697378457323,1
1989,98,0.781542180644141,1
1989,99,0.579848225911458,1
1989,100,0.355821563981305,1
1989,101,0.783236026231732,1
1989,102,0.816246804728256,1
1989,103,0.823504278146558,1
1989,104,0.702163360932822,1
1989,105,0.537235046821562,1
1989,106,0.342426871595086,1
1989,107,0.215717802498682,1
1989,108,0.622277992839614,1
1989,109,0.699921902369808,1
1989,110,0.527853654329608,1
1989,111,0.834360826541396,1
1989,112,0.589913134213561,1
1990,1,0.829081132543793,1
1990,2,0.426903726153628,1
1990,3,0.772992388323642,1
1990,4,0.848955956630376,1
1990,5,0.772163487225771,1
1990,6,0.521318398565054,1
1990,7,0.230822528096069,1
1990,8,0.354050247491091,1
1990,9,0.19851843258481,1
1990,10,0.508168143375466,1
1990,11,0.779659394816165,1
1990,12,0.338611114929374,1
1990,13,0.608872693342467,1
1990,14,0.72922148732912,1
1990,15,0.299365505930923,1
1990,16,0.476498377080082,1
1990,17,0.292594069583962,1
1990,18,0.591200247158607,1
1990,19,0.451821359219374,1
1990,20,0.545951922150219,1
1990,21,0.511137171833386,1
1990,22,0.877143082718054,1
1990,23,0.660569845711335,1
1990,24,0.42090030409332,1
1990,25,0.623572026833681,1
1990,26,0.50830942768884,1
1990,27,0.61004856956147,1
1990,28,0.443707877358194,1
1990,29,0.796291448202902,1
1990,30,0.637013707005378,1
1990,31,0.534750022855236,1
1990,32,0.615743093930923,1
1990,33,0.748953582959395,1
1990,34,0.599449086764403,1
1990,35,0.742526870634821,1
1990,36,0.464128720030809,1
1990,37,0.360468173950491,1
1990,38,0.78667618582646,1
1990,39,0.911806254907771,1
1990,40,0.864730546433552,1
1990,41,0.856428109409956,1
1990,42,0.634258586109853,1
1990,43,0.645675029240403,1
1990,44,0.794956114013397,1
1990,45,0.694973726570606,1
1990,46,0.733351620237033,1
1990,47,0.874182263819071,1
1990,48,0.80786422135667,1
1990,49,0.735567663692766,1
1990,50,0.915120734983967,1
1990,51,0.801138854728026,1
1990,52,0.736958634029043,1
1990,53,0.739805813073143,1
1990,54,0.48794947978523,1
1990,55,0.484211122774453,1
1990,56,0.395139800682986,1
1990,57,0.846720654208949,1
1990,58,0.822796647056289,1
1990,59,0.720158874921434,1
1990,60,0.641406370770364,1
1990,61,0.608109823776861,1
1990,62,0.577971093816522,1
1990,63,0.28911435029142,1
1990,64,0.757755808004763,1
1990,65,0.772834104714376,1
1990,66,0.428282506068548,1
1990,67,0.324854013901474,1
1990,68,0.547205023248406,1
1990,69,0.749124094843864,1
1990,70,0.898956629907948,1
1990,71,0.365447556688672,1
1990,72,0.497787183239346,1
1990,73,0.733794989823191,1
1990,74,0.590510168859551,1
1990,75,0.752513313803185,1
1990,76,0.332396859558774,1
1990,77,0.0285428691344957,1
1990,78,0.526866802250405,1
1990,79,0.427485247293853,1
1990,80,0.731151957208147,1
1990,81,0.038609983606471,1
1990,82,0.598727714312211,1
1990,83,0.437582511842037,1
1990,84,0.458235994763212,1
1990,85,0.718807429075241,1
1990,86,0.453732652523938,1
1990,87,0.488023649305786,1
1990,88,0.611671201486015,1
1990,89,0.728324243102253,1
1990,90,0.672286087309408,1
1990,91,0.440909120828713,1
1990,92,0.844231935097026,1
1990,93,0.187777315024976,1
1990,94,0.585533531636432,1
1990,95,0.440700029129865,1
1990,96,0.617142584334072,1
1990,97,0.46697378457323,1
1990,98,0.781542180644141,1
1990,99,0.579848225911458,1
1990,100,0.355821563981305,1
1990,101,0.783236026231732,1
1990,102,0.816246804728256,1
1990,103,0.823504278146558,1
1990,104,0.702163360932822,1
1990,105,0.537235046821562,1
1990,106,0.342426871595086,1
1990,107,0.215717802498682,1
1990,108,0.622277992839614,1
1990,109,0.699921902369808,1
1990,110,0.527853654329608,1
1990,111,0.834360826541396,1
1990,112,0.589913134213561,1
1991,1,0.829081132543793,1
1991,2,0.426903726153628,1
1991,3,0.772992388323642,1
1991,4,0.848955956630376,1
1991,5,0.772163487225771,1
1991,6,0.521318398565054,1
1991,7,0.230822528096069,1
1991,8,0.354050247491091,1
1991,9,0.19851843258481,1
1991,10,0.508168143375466,1
1991,11,0.779659394816165,1
1991,12,0.338611114929374,1
1991,13,0.608872693342467,1
1991,14,0.72922148732912,1
1991,15,0.299365505930923,1
1991,16,0.476498377080082,1
1991,17,0.292594069583962,1
1991,18,0.591200247158607,1
1991,19,0.451821359219374,1
1991,20,0.545951922150219,1
1991,21,0.511137171833386,1
1991,22,0.877143082718054,1
1991,23,0.660569845711335,1
1991,24,0.42090030409332,1
1991,25,0.623572026833681,1
1991,26,0.50830942768884,1
1991,27,0.61004856956147,1
1991,28,0.443707877358194,1
1991,29,0.796291448202902,1
1991,30,0.637013707005378,1
1991,31,0.534750022855236,1
1991,32,0.615743093930923,1
1991,33,0.748953582959395,1
1991,34,0.599449086764403,1
1991,35,0.742526870634821,1
1991,36,0.464128720030809,1
1991,37,0.360468173950491,1
1991,38,0.78667618582646,1
1991,39,0.911806254907771,1
1991,40,0.864730546433552,1
1991,41,0.856428109409956,1
1991,42,0.634258586109853,1
1991,43,0.645675029240403,1
1991,44,0.794956114013397,1
1991,45,0.694973726570606,1
1991,46,0.733351620237033,1
1991,47,0.874182263819071,1
1991,48,0.80786422135667,1
1991,49,0.735567663692766,1
1991,50,0.915120734983967,1
1991,51,0.801138854728026,1
1991,52,0.736958634029043,1
1991,53,0.739805813073143,1
1991,54,0.48794947978523,1
1991,55,0.484211122774453,1
1991,56,0.395139800682986,1
1991,57,0.846720654208949,1
1991,58,0.822796647056289,1
1991,59,0.720158874921434,1
1991,60,0.641406370770364,1
1991,61,0.608109823776861,1
1991,62,0.577971093816522,1
1991,63,0.28911435029142,1
1991,64,0.757755808004763,1
1991,65,0.772834104714376,1
1991,66,0.428282506068548,1
1991,67,0.324854013901474,1
1991,68,0.547205023248406,1
1991,69,0.749124094843864,1
1991,70,0.898956629907948,1
1991,71,0.365447556688672,1
1991,72,0.497787183239346,1
1991,73,0.733794989823191,1
1991,74,0.590510168859551,1
1991,75,0.752513313803185,1
1991,76,0.332396859558774,1
1991,77,0.0285428691344957,1
1991,78,0.526866802250405,1
1991,79,0.427485247293853,1
1991,80,0.731151957208147,1
1991,81,0.038609983606471,1
1991,82,0.598727714312211,1
1991,83,0.437582511842037,1
1991,84,0.458235994763212,1
1991,85,0.718807429075241,1
1991,86,0.453732652523938,1
1991,87,0.488023649305786,1
1991,88,0.611671201486015,1
1991,89,0.728324243102253,1
1991,90,0.672286087309408,1
1991,91,0.440909120828713,1
1991,92,0.844231935097026,1
1991,93,0.187777315024976,1
1991,94,0.585533531636432,1
1991,95,0.440700029129865,1
1991,96,0.617142584334072,1
1991,97,0.46697378457323,1
1991,98,0.781542180644141,1
1991,99,0.579848225911458,1
1991,100,0.355821563981305,1
1991,101,0.783236026231732,1
1991,102,0.816246804728256,1
1991,103,0.823504278146558,1
1991,104,0.702163360932822,1
1991,105,0.537235046821562,1
1991,106,0.342426871595086,1
1991,107,0.215717802498682,1
1991,108,0.622277992839614,1
1991,109,0.699921902369808,1
1991,110,0.527853654329608,1
1991,111,0.834360826541396,1
1991,112,0.589913134213561,1
1992,1,0.829162826233564,1
1992,2,0.426800087887656,1
1992,3,0.773073979819468,1
1992,4,0.848922793128532,1
1992,5,0.77216902996103,1
1992,6,0.521346921424071,1
1992,7,0.231029292955491,1
1992,8,0.354207076132298,1
1992,9,0.198584902939605,1
1992,10,0.508327866749217,1
1992,11,0.779938355251983,1
1992,12,0.338326045717948,1
1992,13,0.609258130565286,1
1992,14,0.729369170445226,1
1992,15,0.299572085399949,1
1992,16,0.476549406582159,1
1992,17,0.292815254256129,1
1992,18,0.590978937099377,1
1992,19,0.451859917491674,1
1992,20,0.546435982208042,1
1992,21,0.511146763035803,1
1992,22,0.87717199365298,1
1992,23,0.660482206297518,1
1992,24,0.420832400011201,1
1992,25,0.623658393916016,1
1992,26,0.508292615253438,1
1992,27,0.61022881267681,1
1992,28,0.44401543594823,1
1992,29,0.796270597375173,1
1992,30,0.637046840237122,1
1992,31,0.534811554429819,1
1992,32,0.615546392360786,1
1992,33,0.748729018285765,1
1992,34,0.600051755523472,1
1992,35,0.742613412214048,1
1992,36,0.464542194735259,1
1992,37,0.361184763813942,1
1992,38,0.787037492249951,1
1992,39,0.911690671701689,1
1992,40,0.864579454259156,1
1992,41,0.85635967236289,1
1992,42,0.634446728682401,1
1992,43,0.645554705285558,1
1992,44,0.794920420839419,1
1992,45,0.695484183604519,1
1992,46,0.733373581965764,1
1992,47,0.874240255795228,1
1992,48,0.807818432139931,1
1992,49,0.735450117538373,1
1992,50,0.915102445511591,1
1992,51,0.80106105810287,1
1992,52,0.7368595495503,1
1992,53,0.74016527543223,1
1992,54,0.487500489585929,1
1992,55,0.484953284443414,1
1992,56,0.395348533213913,1
1992,57,0.846661448889983,1
1992,58,0.822677415782127,1
1992,59,0.720240478781429,1
1992,60,0.642045197387536,1
1992,61,0.608245908968733,1
1992,62,0.578315753213785,1
1992,63,0.289430680833587,1
1992,64,0.757827553953041,1
1992,65,0.773060684129869,1
1992,66,0.428514321794113,1
1992,67,0.325158597802482,1
1992,68,0.548115967097236,1
1992,69,0.749361604834214,1
1992,70,0.899037105598669,1
1992,71,0.36581542149081,1
1992,72,0.497672389956221,1
1992,73,0.733959932915039,1
1992,74,0.590579309374899,1
1992,75,0.752750260255459,1
1992,76,0.332671587702398,1
1992,77,0.0286039703680823,1
1992,78,0.527431989536821,1
1992,79,0.427744998907049,1
1992,80,0.731260000166889,1
1992,81,0.0386357060323159,1
1992,82,0.599118571826135,1
1992,83,0.438278731586258,1
1992,84,0.458249496250057,1
1992,85,0.719012024799983,1
1992,86,0.454117030986384,1
1992,87,0.488317047556241,1
1992,88,0.61185866189887,1
1992,89,0.728046995519501,1
1992,90,0.672287654981279,1
1992,91,0.441203533889462,1
1992,92,0.844329866689521,1
1992,93,0.187880424299726,1
1992,94,0.585911347965399,1
1992,95,0.441237052933114,1
1992,96,0.616953517350121,1
1992,97,0.467675643801397,1
1992,98,0.781446991002921,1
1992,99,0.580380817609174,1
1992,100,0.356245125370814,1
1992,101,0.78350529682246,1
1992,102,0.816582227201481,1
1992,103,0.823371480695075,1
1992,104,0.701936671169855,1
1992,105,0.537682527111787,1
1992,106,0.342856320518034,1
1992,107,0.215932504386671,1
1992,108,0.622239827240507,1
1992,109,0.699683653118016,1
1992,110,0.527967957986726,1
1992,111,0.834691587762505,1
1992,112,0.589786340306008,1
1993,1,0.830540925728569,1
1993,2,0.42917619821512,1
1993,3,0.774610481159978,1
1993,4,0.850092708516172,1
1993,5,0.774047200878461,1
1993,6,0.52411018550396,1
1993,7,0.233183564555242,1
1993,8,0.356780370333414,1
1993,9,0.199976867409768,1
1993,10,0.510230863001198,1
1993,11,0.781822573188897,1
1993,12,0.339369586135587,1
1993,13,0.612008014631768,1
1993,14,0.731527138269428,1
1993,15,0.302032466268256,1
1993,16,0.479295925151372,1
1993,17,0.29524134338523,1
1993,18,0.593201185691924,1
1993,19,0.453863715408025,1
1993,20,0.549462685544117,1
1993,21,0.513018287784347,1
1993,22,0.878217088878155,1
1993,23,0.66221130301957,1
1993,24,0.422860486894591,1
1993,25,0.625497096370393,1
1993,26,0.510903721294736,1
1993,27,0.612599920304049,1
1993,28,0.446898724674785,1
1993,29,0.797756210860351,1
1993,30,0.639184804004568,1
1993,31,0.537233972107645,1
1993,32,0.617846497879909,1
1993,33,0.750199081373553,1
1993,34,0.60283657244423,1
1993,35,0.744641391917913,1
1993,36,0.467363313810589,1
1993,37,0.364120299425064,1
1993,38,0.788862526868329,1
1993,39,0.912274541819955,1
1993,40,0.865426084574531,1
1993,41,0.857308369311811,1
1993,42,0.63678098177793,1
1993,43,0.647469820345149,1
1993,44,0.796491747842499,1
1993,45,0.697997276112437,1
1993,46,0.735425577759743,1
1993,47,0.875376842533931,1
1993,48,0.80901987264492,1
1993,49,0.737368250472678,1
1993,50,0.915811946278527,1
1993,51,0.802414164326939,1
1993,52,0.738720531687669,1
1993,53,0.74222826216279,1
1993,54,0.488508507609367,1
1993,55,0.488056175604597,1
1993,56,0.398043891890741,1
1993,57,0.847676512415495,1
1993,58,0.823943870870963,1
1993,59,0.722327626369021,1
1993,60,0.645058345581804,1
1993,61,0.610704473169988,1
1993,62,0.581031941406337,1
1993,63,0.291943355187025,1
1993,64,0.759474421903535,1
1993,65,0.775087311809316,1
1993,66,0.431341962814331,1
1993,67,0.327790033018243,1
1993,68,0.551694557849878,1
1993,69,0.751561872852154,1
1993,70,0.899994313031778,1
1993,71,0.368607903342871,1
1993,72,0.50005384185721,1
1993,73,0.735681820367635,1
1993,74,0.593335884782645,1
1993,75,0.754640521488609,1
1993,76,0.335357759768764,1
1993,77,0.028870875791957,1
1993,78,0.53062946945548,1
1993,79,0.429925006137699,1
1993,80,0.733093881884064,1
1993,81,0.0389385481261545,1
1993,82,0.601485172488939,1
1993,83,0.441499683164781,1
1993,84,0.46078146662977,1
1993,85,0.721364566882451,1
1993,86,0.457039784420939,1
1993,87,0.491215090841463,1
1993,88,0.614376129064173,1
1993,89,0.729649870770007,1
1993,90,0.674668421783643,1
1993,91,0.443620297529688,1
1993,92,0.845729173132868,1
1993,93,0.18964007689997,1
1993,94,0.588695417603721,1
1993,95,0.44395886854233,1
1993,96,0.619009418078722,1
1993,97,0.470947846332017,1
1993,98,0.783017710754366,1
1993,99,0.583158498647667,1
1993,100,0.359082172361009,1
1993,101,0.785168611178441,1
1993,102,0.818441049415406,1
1993,103,0.824576076534059,1
1993,104,0.703914068559165,1
1993,105,0.540611101991751,1
1993,106,0.345657069078356,1
1993,107,0.217509591701581,1
1993,108,0.624651561304927,1
1993,109,0.701433769978203,1
1993,110,0.530584395138754,1
1993,111,0.836203385947966,1
1993,112,0.592078489951449,1
1994,1,0.830556536528552,1
1994,2,0.429426697738193,1
1994,3,0.774531948661735,1
1994,4,0.85015122698886,1
1994,5,0.774251109113296,1
1994,6,0.524443860650063,1
1994,7,0.233368144429104,1
1994,8,0.356980362757184,1
1994,9,0.200102438667306,1
1994,10,0.510334577100972,1
1994,11,0.781818813129222,1
1994,12,0.339277423918247,1
1994,13,0.612072609675427,1
1994,14,0.731677204534248,1
1994,15,0.302218279904789,1
1994,16,0.479600752287723,1
1994,17,0.295414610176037,1
1994,18,0.593498533006225,1
1994,19,0.454059784611066,1
1994,20,0.549545101383153,1
1994,21,0.512927111786467,1
1994,22,0.878245099087556,1
1994,23,0.662223565770826,1
1994,24,0.423085863327878,1
1994,25,0.625360986172309,1
1994,26,0.51119817128425,1
1994,27,0.612795885652304,1
1994,28,0.447106368225006,1
1994,29,0.797812752965568,1
1994,30,0.639263103374395,1
1994,31,0.537394279685851,1
1994,32,0.618173201006275,1
1994,33,0.750313252168344,1
1994,34,0.602796188598139,1
1994,35,0.744787353608343,1
1994,36,0.467433290556073,1
1994,37,0.364057390360345,1
1994,38,0.788729843993982,1
1994,39,0.912304081761085,1
1994,40,0.865450171425062,1
1994,41,0.857290854467961,1
1994,42,0.636817636917911,1
1994,43,0.647691435089298,1
1994,44,0.796618478659967,1
1994,45,0.697916627178589,1
1994,46,0.735620248019695,1
1994,47,0.875429790180463,1
1994,48,0.809015160700302,1
1994,49,0.737612702366379,1
1994,50,0.915842831702459,1
1994,51,0.80245468610642,1
1994,52,0.738918647064385,1
1994,53,0.742119232328927,1
1994,54,0.48869332505597,1
1994,55,0.488136938721121,1
1994,56,0.398226487075354,1
1994,57,0.847652435271097,1
1994,58,0.82404405237108,1
1994,59,0.722469199213896,1
1994,60,0.645086254214957,1
1994,61,0.610818261962859,1
1994,62,0.581078100236662,1
1994,63,0.292101584034695,1
1994,64,0.759447948111545,1
1994,65,0.775189049187161,1
1994,66,0.431545530905326,1
1994,67,0.327977131449298,1
1994,68,0.55176907530651,1
1994,69,0.751699599700096,1
1994,70,0.900014566450283,1
1994,71,0.3687698262788,1
1994,72,0.500279342312188,1
1994,73,0.735563890197901,1
1994,74,0.593671217023789,1
1994,75,0.754651595395379,1
1994,76,0.335571175988983,1
1994,77,0.0288676795704911,1
1994,78,0.530791911266024,1
1994,79,0.429929433326818,1
1994,80,0.733147763396398,1
1994,81,0.0389347023434109,1
1994,82,0.601289458293817,1
1994,83,0.44151918120068,1
1994,84,0.46098923181862,1
1994,85,0.721549626986186,1
1994,86,0.457152961399041,1
1994,87,0.491402848194179,1
1994,88,0.61451943546807,1
1994,89,0.729852071319654,1
1994,90,0.674956839074168,1
1994,91,0.443622613489856,1
1994,92,0.845798453082254,1
1994,93,0.189805060073181,1
1994,94,0.588748948880728,1
1994,95,0.443953417526568,1
1994,96,0.619268811443168,1
1994,97,0.471069101587522,1
1994,98,0.783155605196953,1
1994,99,0.583171668932551,1
1994,100,0.359240272234108,1
1994,101,0.78501457481512,1
1994,102,0.8184781173865,1
1994,103,0.824672074988484,1
1994,104,0.704219537877267,1
1994,105,0.540678389313998,1
1994,106,0.345764797713075,1
1994,107,0.217464223775702,1
1994,108,0.624909885724386,1
1994,109,0.70160912080212,1
1994,110,0.530748161958692,1
1994,111,0.836071381235824,1
1994,112,0.592341891033392,1
1995,1,0.829150033424205,1
1995,2,0.426986204080836,1
1995,3,0.772815363481641,1
1995,4,0.84888218639991,1
1995,5,0.772451083362103,1
1995,6,0.521868705799182,1
1995,7,0.231502230994511,1
1995,8,0.354594249149849,1
1995,9,0.198816185196241,1
1995,10,0.508575764484704,1
1995,11,0.780082579661202,1
1995,12,0.337601642578076,1
1995,13,0.609604729712009,1
1995,14,0.729678739776541,1
1995,15,0.300007710499423,1
1995,16,0.477032546984388,1
1995,17,0.293243751581758,1
1995,18,0.591136074633825,1
1995,19,0.452151846002649,1
1995,20,0.546926720761785,1
1995,21,0.510725309259872,1
1995,22,0.87715629140536,1
1995,23,0.660193372668558,1
1995,24,0.421047693580134,1
1995,25,0.623235082869901,1
1995,26,0.508674318992323,1
1995,27,0.610672611831909,1
1995,28,0.44459145326819,1
1995,29,0.796203589336812,1
1995,30,0.637033326383407,1
1995,31,0.535001402268408,1
1995,32,0.615799704382011,1
1995,33,0.748530405041174,1
1995,34,0.600382834228507,1
1995,35,0.74284627100434,1
1995,36,0.464932049663427,1
1995,37,0.361655300177039,1
1995,38,0.786990590619318,1
1995,39,0.911537962722349,1
1995,40,0.864334850188564,1
1995,41,0.856114710022689,1
1995,42,0.634509388065221,1
1995,43,0.645705600871759,1
1995,44,0.79499472551678,1
1995,45,0.695679987470309,1
1995,46,0.733634761671225,1
1995,47,0.87431357237391,1
1995,48,0.807605655528374,1
1995,49,0.735657991013593,1
1995,50,0.915069439510504,1
1995,51,0.800895569458896,1
1995,52,0.736987037333191,1
1995,53,0.740144160292982,1
1995,54,0.487228212671147,1
1995,55,0.485802668344853,1
1995,56,0.395750519001123,1
1995,57,0.846405175967328,1
1995,58,0.822607692816983,1
1995,59,0.720445640116661,1
1995,60,0.642614879423664,1
1995,61,0.608410643543971,1
1995,62,0.578568264129169,1
1995,63,0.289944045687919,1
1995,64,0.757667775922469,1
1995,65,0.773375833591262,1
1995,66,0.428981490035852,1
1995,67,0.325715218972109,1
1995,68,0.549127468741895,1
1995,69,0.74975939352925,1
1995,70,0.899082547717396,1
1995,71,0.366378022354536,1
1995,72,0.49777505499503,1
1995,73,0.733697374247842,1
1995,74,0.591162730377537,1
1995,75,0.752872041799826,1
1995,76,0.333245033106091,1
1995,77,0.0286523045506328,1
1995,78,0.528218827575898,1
1995,79,0.427846072273504,1
1995,80,0.731317519126699,1
1995,81,0.0386345376157098,1
1995,82,0.598900526371342,1
1995,83,0.438911182558878,1
1995,84,0.458465453674212,1
1995,85,0.719463613231977,1
1995,86,0.45456092307965,1
1995,87,0.488824102330153,1
1995,88,0.612158664083535,1
1995,89,0.727970215060362,1
1995,90,0.672710005041452,1
1995,91,0.441318823888156,1
1995,92,0.844465824948761,1
1995,93,0.188208690396062,1
1995,94,0.586217806542265,1
1995,95,0.441642635832719,1
1995,96,0.617081840164386,1
1995,97,0.468547912197662,1
1995,98,0.781466785043177,1
1995,99,0.580808659323624,1
1995,100,0.356867478875663,1
1995,101,0.783304275013506,1
1995,102,0.816906468473314,1
1995,103,0.823283350509074,1
1995,104,0.702136918261487,1
1995,105,0.538099071970492,1
1995,106,0.343376492164911,1
1995,107,0.215931868937332,1
1995,108,0.622529641042153,1
1995,109,0.699580919187706,1
1995,110,0.528203591439919,1
1995,111,0.834642837298851,1
1995,112,0.589980084741232,1
1996,1,0.827746733233936,1
1996,2,0.424563354916043,1
1996,3,0.771100844278239,1
1996,4,0.847610330362341,1
1996,5,0.77065625662605,1
1996,6,0.519315686921279,1
1996,7,0.22967114943813,1
1996,8,0.352242861071537,1
1996,9,0.197546356576092,1
1996,10,0.506827490404248,1
1996,11,0.778360845568853,1
1996,12,0.335911044898706,1
1996,13,0.607170479806761,1
1996,14,0.727693067256348,1
1996,15,0.29783413435022,1
1996,16,0.474489437508668,1
1996,17,0.291110371984541,1
1996,18,0.58877789317852,1
1996,19,0.450258058944234,1
1996,20,0.544350769955154,1
1996,21,0.508531435802315,1
1996,22,0.876067418456078,1
1996,23,0.658163419477857,1
1996,24,0.419021893515546,1
1996,25,0.621116218678509,1
1996,26,0.506170123334854,1
1996,27,0.608564961790329,1
1996,28,0.442114407866701,1
1996,29,0.794593581983793,1
1996,30,0.634812049473982,1
1996,31,0.532624131708189,1
1996,32,0.613431419405314,1
1996,33,0.746738629613785,1
1996,34,0.597890788996429,1
1996,35,0.740913230511877,1
1996,36,0.462472840561531,1
1996,37,0.359309984134956,1
1996,38,0.785266203636473,1
1996,39,0.910763762421436,1
1996,40,0.863208919179206,1
1996,41,0.85493196271787,1
1996,42,0.632221270571737,1
1996,43,0.643719055488998,1
1996,44,0.793371645372305,1
1996,45,0.693473157162468,1
1996,46,0.731656308273474,1
1996,47,0.873199530041371,1
1996,48,0.806193247607159,1
1996,49,0.73370465160244,1
1996,50,0.9142934491237,1
1996,51,0.799331558656459,1
1996,52,0.735056258896564,1
1996,53,0.738187011179885,1
1996,54,0.485738887555069,1
1996,55,0.483516211763339,1
1996,56,0.393309969600145,1
1996,57,0.845151588668742,1
1996,58,0.821165925437126,1
1996,59,0.718431687167099,1
1996,60,0.640186626996313,1
1996,61,0.606023107567196,1
1996,62,0.576090152317911,1
1996,63,0.287827382008779,1
1996,64,0.755891227056231,1
1996,65,0.771575962176253,1
1996,66,0.42645417491595,1
1996,67,0.323491998331774,1
1996,68,0.546538083004503,1
1996,69,0.747834476140829,1
1996,70,0.898152970633973,1
